# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1404389	1404850	+	WP_002229063.1	WP_002229063.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE	61281941	CCD84_RS07930	462	153	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1404847	1406097	+						61281942	CCD84_RS07935	1251		old_locus_tag=CCD84_08065
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1404847	1406097	+	WP_002229062.1	WP_002229062.1		N-acetylmuramoyl-L-alanine amidase		61281942	CCD84_RS07935	1251	416	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1406177	1406995	+						61281943	CCD84_RS07940	819		old_locus_tag=CCD84_08070
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1406177	1406995	+	WP_002260384.1	WP_002260384.1		Fic family protein		61281943	CCD84_RS07940	819	272	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1407296	1408438	-						61281944	CCD84_RS07945	1143		old_locus_tag=CCD84_08080
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1407296	1408438	-	WP_002229054.1	WP_002229054.1		class I SAM-dependent RNA methyltransferase		61281944	CCD84_RS07945	1143	380	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1408487	1408909	-						61281945	CCD84_RS07950	423		old_locus_tag=CCD84_08085
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1408487	1408909	-	WP_002216567.1	WP_002216567.1		hypothetical protein		61281945	CCD84_RS07950	423	140	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1408902	1409711	-						61281946	CCD84_RS07955	810		old_locus_tag=CCD84_08090
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1408902	1409711	-	WP_002229058.1	WP_002229058.1		NUDIX domain-containing protein		61281946	CCD84_RS07955	810	269	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1409793	1410170	-					acpS	61281947	CCD84_RS07960	378		old_locus_tag=CCD84_08095
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1409793	1410170	-	WP_002218828.1	WP_002218828.1		holo-ACP synthase	acpS	61281947	CCD84_RS07960	378	125	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1410370	1411137	-						61281948	CCD84_RS07970	768		old_locus_tag=CCD84_08105
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1410370	1411137	-	WP_002218827.1	WP_002218827.1		sulfite exporter TauE/SafE family protein		61281948	CCD84_RS07970	768	255	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1411147	1411926	-						61281949	CCD84_RS07975	780		old_locus_tag=CCD84_08110
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1411147	1411926	-	WP_002229059.1	WP_002229059.1		TauD/TfdA family dioxygenase		61281949	CCD84_RS07975	780	259	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1411973	1412701	-					pdxJ	61281950	CCD84_RS07980	729		old_locus_tag=CCD84_08115
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1411973	1412701	-	WP_002229055.1	WP_002229055.1		pyridoxine 5'-phosphate synthase	pdxJ	61281950	CCD84_RS07980	729	242	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1412725	1413516	-					recO	61281951	CCD84_RS07985	792		old_locus_tag=CCD84_08120
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1412725	1413516	-	WP_002226090.1	WP_002226090.1		DNA repair protein RecO	recO	61281951	CCD84_RS07985	792	263	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1413550	1414677	-					pheA	61281952	CCD84_RS07990	1128		old_locus_tag=CCD84_08125
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1413550	1414677	-	WP_149323739.1	WP_149323739.1		prephenate dehydratase	pheA	61281952	CCD84_RS07990	1128	375	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1414716	1415948	-						61281953	CCD84_RS07995	1233		old_locus_tag=CCD84_08130
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1414716	1415948	-	WP_149323740.1	WP_149323740.1		multidrug effflux MFS transporter		61281953	CCD84_RS07995	1233	410	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1416468	1417322	-						61281954	CCD84_RS08005	855		old_locus_tag=CCD84_08140
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1416468	1417322	-	WP_002218821.1	WP_002218821.1		EamA family transporter		61281954	CCD84_RS08005	855	284	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1417584	1418357	+						61281955	CCD84_RS08010	774		old_locus_tag=CCD84_08145
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1417584	1418357	+	WP_149449342.1	WP_149449342.1		outer membrane beta-barrel protein		61281955	CCD84_RS08010	774	257	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1420495	1421307	-						61281956	CCD84_RS08025	813		old_locus_tag=CCD84_08165
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1420495	1421307	-	WP_002239520.1	WP_002239520.1		carbon-nitrogen hydrolase family protein		61281956	CCD84_RS08025	813	270	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1421392	1422264	+						61281957	CCD84_RS08030	873		old_locus_tag=CCD84_08170
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1421392	1422264	+	WP_002229048.1	WP_002229048.1		prephenate dehydrogenase		61281957	CCD84_RS08030	873	290	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1422321	1423475	-						61281958	CCD84_RS08035	1155		old_locus_tag=CCD84_08175
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1422321	1423475	-	WP_002229051.1	WP_002229051.1		NnrS family protein		61281958	CCD84_RS08035	1155	384	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1423520	1423888	-						61281959	CCD84_RS08040	369		old_locus_tag=CCD84_08180
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1423520	1423888	-	WP_002216547.1	WP_002216547.1		hypothetical protein		61281959	CCD84_RS08040	369	122	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1424062	1424505	+						61281960	CCD84_RS08050	444		old_locus_tag=CCD84_08190
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1424062	1424505	+	WP_002216546.1	WP_002216546.1		Rrf2 family transcriptional regulator		61281960	CCD84_RS08050	444	147	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1424632	1425252	-						61281961	CCD84_RS08055	621		old_locus_tag=CCD84_08195
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1424632	1425252	-	WP_002229052.1	WP_002229052.1		L-threonylcarbamoyladenylate synthase		61281961	CCD84_RS08055	621	206	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1425610	1426809	-						61281962	CCD84_RS08060	1200		old_locus_tag=CCD84_08205
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1425610	1426809	-	WP_002229049.1	WP_002229049.1		acetate kinase		61281962	CCD84_RS08060	1200	399	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1427223	1428392	-					prpF	61281963	CCD84_RS08065	1170		old_locus_tag=CCD84_08210
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1427223	1428392	-	WP_002212510.1	WP_002212510.1		2-methylaconitate cis-trans isomerase PrpF	prpF	61281963	CCD84_RS08065	1170	389	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1429195	1431801	-					acnD	61281964	CCD84_RS08070	2607		old_locus_tag=CCD84_08215
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1429195	1431801	-	WP_149323741.1	WP_149323741.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD	61281964	CCD84_RS08070	2607	868	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1431879	1432667	-						61281965	CCD84_RS08075	789		old_locus_tag=CCD84_08220
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1431879	1432667	-	WP_002229033.1	WP_002229033.1		TSUP family transporter		61281965	CCD84_RS08075	789	262	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1432828	1433982	-					prpC	61281966	CCD84_RS08080	1155		old_locus_tag=CCD84_08225
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1432828	1433982	-	WP_002216540.1	WP_002216540.1		2-methylcitrate synthase	prpC	61281966	CCD84_RS08080	1155	384	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1434068	1434943	-					prpB	61281967	CCD84_RS08085	876		old_locus_tag=CCD84_08230
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1434068	1434943	-	WP_002224930.1	WP_002224930.1		methylisocitrate lyase	prpB	61281967	CCD84_RS08085	876	291	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1435569	1436879	-						61281968	CCD84_RS08095	1311		old_locus_tag=CCD84_08240
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1435569	1436879	-	WP_002212503.1	WP_002212503.1		NCS2 family permease		61281968	CCD84_RS08095	1311	436	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1437018	1438196	-					ftsZ	61281969	CCD84_RS08105	1179		old_locus_tag=CCD84_08250
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1437018	1438196	-	WP_002212501.1	WP_002212501.1		cell division protein FtsZ	ftsZ	61281969	CCD84_RS08105	1179	392	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1438315	1439559	-					ftsA	61281970	CCD84_RS08110	1245		old_locus_tag=CCD84_08255
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1438315	1439559	-	WP_002216537.1	WP_002216537.1		cell division protein FtsA	ftsA	61281970	CCD84_RS08110	1245	414	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1439645	1440373	-						61281971	CCD84_RS08115	729		old_locus_tag=CCD84_08260
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1439645	1440373	-	WP_002218801.1	WP_002218801.1		cell division protein FtsQ/DivIB		61281971	CCD84_RS08115	729	242	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1440363	1441277	-						61281972	CCD84_RS08120	915		old_locus_tag=CCD84_08265
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1440363	1441277	-	WP_002218799.1	WP_002218799.1		D-alanine--D-alanine ligase		61281972	CCD84_RS08120	915	304	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1441391	1442800	-					murC	61281973	CCD84_RS08125	1410		old_locus_tag=CCD84_08270
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1441391	1442800	-	WP_002222038.1	WP_002222038.1		UDP-N-acetylmuramate--L-alanine ligase	murC	61281973	CCD84_RS08125	1410	469	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1442955	1444022	-					murG	61281974	CCD84_RS08130	1068		old_locus_tag=CCD84_08275
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1442955	1444022	-	WP_002229026.1	WP_002229026.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG	61281974	CCD84_RS08130	1068	355	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1444026	1445351	-						61281975	CCD84_RS08135	1326		old_locus_tag=CCD84_08280
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1444026	1445351	-	WP_002212493.1	WP_002212493.1		putative lipid II flippase FtsW		61281975	CCD84_RS08135	1326	441	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1445477	1446814	-					murD	61281976	CCD84_RS08145	1338		old_locus_tag=CCD84_08290
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1445477	1446814	-	WP_002229029.1	WP_002229029.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD	61281976	CCD84_RS08145	1338	445	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1446904	1447176	-						61281977	CCD84_RS08150	273		old_locus_tag=CCD84_08295
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1446904	1447176	-	WP_002212491.1	WP_002212491.1		SEL1-like repeat protein		61281977	CCD84_RS08150	273	90	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1447291	1448373	-					mraY	61281978	CCD84_RS08155	1083		old_locus_tag=CCD84_08300
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1447291	1448373	-	WP_002224924.1	WP_002224924.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY	61281978	CCD84_RS08155	1083	360	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1448620	1448796	-						61281979	CCD84_RS08160	177		old_locus_tag=CCD84_08310
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1448620	1448796	-	WP_002218790.1	WP_002218790.1		hypothetical protein		61281979	CCD84_RS08160	177	58	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1448799	1450157	-						61281980	CCD84_RS08165	1359		old_locus_tag=CCD84_08315
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1448799	1450157	-	WP_002260381.1	WP_002260381.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase		61281980	CCD84_RS08165	1359	452	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1450282	1451928	-						61281981	CCD84_RS08170	1647		old_locus_tag=CCD84_08320
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1450282	1451928	-	WP_002218786.1	WP_002218786.1		phosphoethanolamine transferase		61281981	CCD84_RS08170	1647	548	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1451951	1453429	-						61281982	CCD84_RS08175	1479		old_locus_tag=CCD84_08325
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1451951	1453429	-	WP_002229039.1	WP_002229039.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase		61281982	CCD84_RS08175	1479	492	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1453454	1455199	-						61281983	CCD84_RS08180	1746		old_locus_tag=CCD84_08330
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1453454	1455199	-	WP_002218783.1	WP_002218783.1		penicillin-binding protein 2		61281983	CCD84_RS08180	1746	581	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1455260	1455523	-					ftsL	61281984	CCD84_RS08185	264		old_locus_tag=CCD84_08335
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1455260	1455523	-	WP_002232818.1	WP_002232818.1		cell division protein FtsL	ftsL	61281984	CCD84_RS08185	264	87	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1455520	1456506	-					rsmH	61281985	CCD84_RS08190	987		old_locus_tag=CCD84_08340
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1455520	1456506	-	WP_002229044.1	WP_002229044.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH	61281985	CCD84_RS08190	987	328	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1456503	1456958	-					mraZ	61281986	CCD84_RS08195	456		old_locus_tag=CCD84_08345
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1456503	1456958	-	WP_002218779.1	WP_002218779.1		division/cell wall cluster transcriptional repressor MraZ	mraZ	61281986	CCD84_RS08195	456	151	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1457237	1458454	+						61281987	CCD84_RS08200	1218		old_locus_tag=CCD84_08350
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1457237	1458454	+	WP_019273855.1	WP_019273855.1		class I SAM-dependent methyltransferase		61281987	CCD84_RS08200	1218	405	
gene	tRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1458586	1458662	+						61281988	CCD84_RS08205	77		old_locus_tag=CCD84_08355
tRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1458586	1458662	+				tRNA-Met		61281988	CCD84_RS08205	77		anticodon=CAT
gene	tRNA	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1458670	1458745	+						61281989	CCD84_RS08210	76		old_locus_tag=CCD84_08360
tRNA		GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1458670	1458745	+				tRNA-Ala		61281989	CCD84_RS08210	76		anticodon=GGC
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1459027	1459848	-						61281990	CCD84_RS08215	822		old_locus_tag=CCD84_08370
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1459027	1459848	-	WP_002222025.1	WP_002222025.1		undecaprenyl-diphosphate phosphatase		61281990	CCD84_RS08215	822	273	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1459881	1460525	-						61281991	CCD84_RS08220	645		old_locus_tag=CCD84_08375
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1459881	1460525	-	WP_002229027.1	WP_002229027.1		thiol:disulfide interchange protein DsbA/DsbL		61281991	CCD84_RS08220	645	214	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1460528	1461391	-					ftsN	61281992	CCD84_RS08225	864		old_locus_tag=CCD84_08380
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1460528	1461391	-	WP_002229030.1	WP_002229030.1		cell division protein FtsN	ftsN	61281992	CCD84_RS08225	864	287	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1461497	1462993	-						61281993	CCD84_RS08230	1497		old_locus_tag=CCD84_08385
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1461497	1462993	-	WP_002229025.1	WP_002229025.1		YifB family Mg chelatase-like AAA ATPase		61281993	CCD84_RS08230	1497	498	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1463007	1463327	-						61281994	CCD84_RS08235	321		old_locus_tag=CCD84_08390
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1463007	1463327	-	WP_002229037.1	WP_002229037.1		accessory factor UbiK family protein		61281994	CCD84_RS08235	321	106	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1463811	1465337	+					putP	61281995	CCD84_RS08245	1527		old_locus_tag=CCD84_08400
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1463811	1465337	+	WP_002229034.1	WP_002229034.1		sodium/proline symporter PutP	putP	61281995	CCD84_RS08245	1527	508	
gene	protein_coding	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1465588	1469193	+					putA	61281996	CCD84_RS08255	3606		old_locus_tag=CCD84_08410
CDS	with_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1465588	1469193	+	WP_002229046.1	WP_002229046.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA	61281996	CCD84_RS08255	3606	1201	
gene	pseudogene	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1470193	1470723	-						61281997	CCD84_RS08265	531		partial;pseudo;old_locus_tag=CCD84_08425
CDS	without_protein	GCF_008330805.1	Primary Assembly	chromosome		NZ_CP021520.1	1470193	1470723	-				IS110 family transposase		61281997	CCD84_RS08265	531		partial;pseudo
