# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1182784	1183254	-					tsaE		CKV66_RS05505	471		old_locus_tag=SAMEA4504057_01084
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1182784	1183254	-	WP_095197907.1	WP_095197907.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		CKV66_RS05505	471	156	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1183672	1184481	+					murI		CKV66_RS05510	810		old_locus_tag=SAMEA4504057_01085
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1183672	1184481	+	WP_085363279.1	WP_085363279.1		glutamate racemase	murI		CKV66_RS05510	810	269	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1184703	1186022	-							CKV66_RS05520	1320		old_locus_tag=SAMEA4504057_01086
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1184703	1186022	-	WP_085363155.1	WP_085363155.1		DUF445 domain-containing protein			CKV66_RS05520	1320	439	
gene	pseudogene	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1186539	1186684	+							CKV66_RS12540	146		pseudo
CDS	without_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1186539	1186684	+				lipoprotein signal peptidase			CKV66_RS12540	146		pseudo
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1186734	1188545	-					typA		CKV66_RS05530	1812		old_locus_tag=SAMEA4504057_01087
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1186734	1188545	-	WP_085363156.1	WP_085363156.1		translational GTPase TypA	typA		CKV66_RS05530	1812	603	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1189006	1189470	+					bfr		CKV66_RS05535	465		old_locus_tag=SAMEA4504057_01088
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1189006	1189470	+	WP_085363157.1	WP_085363157.1		bacterioferritin	bfr		CKV66_RS05535	465	154	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1189510	1189983	+					bfr		CKV66_RS05540	474		old_locus_tag=SAMEA4504057_01089
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1189510	1189983	+	WP_085363158.1	WP_085363158.1		bacterioferritin	bfr		CKV66_RS05540	474	157	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1190321	1191097	+							CKV66_RS05550	777		old_locus_tag=SAMEA4504057_01090
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1190321	1191097	+	WP_085363159.1	WP_085363159.1		NAD(P)-dependent oxidoreductase			CKV66_RS05550	777	258	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1191184	1191759	+							CKV66_RS05555	576		old_locus_tag=SAMEA4504057_01091
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1191184	1191759	+	WP_085363160.1	WP_085363160.1		SCP2 domain-containing protein			CKV66_RS05555	576	191	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1192031	1193104	-							CKV66_RS05560	1074		old_locus_tag=SAMEA4504057_01092
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1192031	1193104	-	WP_085363161.1	WP_085363161.1		sulfate/molybdate ABC transporter ATP-binding protein			CKV66_RS05560	1074	357	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1193101	1193961	-					cysW		CKV66_RS05565	861		old_locus_tag=SAMEA4504057_01093
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1193101	1193961	-	WP_085363162.1	WP_085363162.1		sulfate ABC transporter permease subunit CysW	cysW		CKV66_RS05565	861	286	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1194054	1194890	-					cysT		CKV66_RS05570	837		old_locus_tag=SAMEA4504057_01094
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1194054	1194890	-	WP_054598823.1	WP_054598823.1		sulfate ABC transporter permease subunit CysT	cysT		CKV66_RS05570	837	278	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1195185	1196156	+							CKV66_RS05575	972		old_locus_tag=SAMEA4504057_01095
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1195185	1196156	+	WP_085363163.1	WP_085363163.1		HlyD family efflux transporter periplasmic adaptor subunit			CKV66_RS05575	972	323	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1196225	1196578	+							CKV66_RS05580	354		old_locus_tag=SAMEA4504057_01096
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1196225	1196578	+	WP_085363164.1	WP_085363164.1		DUF4298 domain-containing protein			CKV66_RS05580	354	117	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1196749	1198968	+							CKV66_RS05585	2220		old_locus_tag=SAMEA4504057_01097
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1196749	1198968	+	WP_085363165.1	WP_085363165.1		TonB-dependent siderophore receptor			CKV66_RS05585	2220	739	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1199119	1200885	+							CKV66_RS05590	1767		old_locus_tag=SAMEA4504057_01098
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1199119	1200885	+	WP_085363166.1	WP_085363166.1		ABC transporter ATP-binding protein/permease			CKV66_RS05590	1767	588	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1201002	1201868	+							CKV66_RS05595	867		old_locus_tag=SAMEA4504057_01099
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1201002	1201868	+	WP_085363167.1	WP_085363167.1		ABC transporter six-transmembrane domain-containing protein			CKV66_RS05595	867	288	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1202003	1202863	-							CKV66_RS05600	861		old_locus_tag=SAMEA4504057_01100
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1202003	1202863	-	WP_085363168.1	WP_085363168.1		MBL fold metallo-hydrolase			CKV66_RS05600	861	286	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1202978	1203871	+							CKV66_RS05605	894		old_locus_tag=SAMEA4504057_01101
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1202978	1203871	+	WP_197697463.1	WP_197697463.1		LysR family transcriptional regulator			CKV66_RS05605	894	297	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1204026	1204343	+							CKV66_RS05610	318		old_locus_tag=SAMEA4504057_01102
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1204026	1204343	+	WP_085363170.1	WP_085363170.1		TfoX/Sxy family protein			CKV66_RS05610	318	105	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1204376	1205041	+							CKV66_RS05615	666		old_locus_tag=SAMEA4504057_01103
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1204376	1205041	+	WP_085363171.1	WP_085363171.1		glutathione S-transferase			CKV66_RS05615	666	221	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1205300	1206442	+							CKV66_RS05620	1143		old_locus_tag=SAMEA4504057_01104
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1205300	1206442	+	WP_085363172.1	WP_085363172.1		NADH-dependent flavin oxidoreductase			CKV66_RS05620	1143	380	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1206572	1206823	-							CKV66_RS05625	252		old_locus_tag=SAMEA4504057_01105
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1206572	1206823	-	WP_085363173.1	WP_085363173.1		hypothetical protein			CKV66_RS05625	252	83	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1207104	1207940	+							CKV66_RS05630	837		old_locus_tag=SAMEA4504057_01106
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1207104	1207940	+	WP_085363174.1	WP_085363174.1		CPBP family intramembrane metalloprotease			CKV66_RS05630	837	278	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1208134	1208871	+							CKV66_RS05635	738		old_locus_tag=SAMEA4504057_01107
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1208134	1208871	+	WP_197697464.1	WP_197697464.1		CPBP family intramembrane metalloprotease			CKV66_RS05635	738	245	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1208987	1209376	+							CKV66_RS05640	390		old_locus_tag=SAMEA4504057_01108
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1208987	1209376	+	WP_085363175.1	WP_085363175.1		VOC family protein			CKV66_RS05640	390	129	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1209592	1212963	+							CKV66_RS12545	3372		old_locus_tag=SAMEA4504057_01109
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1209592	1212963	+	WP_231990529.1	WP_231990529.1		ATP-binding cassette domain-containing protein			CKV66_RS12545	3372	1123	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1212999	1213451	+							CKV66_RS05655	453		old_locus_tag=SAMEA4504057_01110
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1212999	1213451	+	WP_085363176.1	WP_085363176.1		isoprenylcysteine carboxylmethyltransferase family protein			CKV66_RS05655	453	150	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1213551	1214678	-					rluD		CKV66_RS05660	1128		old_locus_tag=SAMEA4504057_01111
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1213551	1214678	-	WP_085363177.1	WP_085363177.1		23S rRNA pseudouridine(1911/1915/1917) synthase RluD	rluD		CKV66_RS05660	1128	375	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1214677	1215483	+							CKV66_RS05665	807		old_locus_tag=SAMEA4504057_01112
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1214677	1215483	+	WP_085363178.1	WP_085363178.1		outer membrane protein assembly factor BamD			CKV66_RS05665	807	268	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1215665	1216378	+							CKV66_RS05670	714		old_locus_tag=SAMEA4504057_01113
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1215665	1216378	+	WP_085363179.1	WP_085363179.1		phosphoglycolate phosphatase			CKV66_RS05670	714	237	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1216451	1216900	+					recX		CKV66_RS05675	450		old_locus_tag=SAMEA4504057_01114
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1216451	1216900	+	WP_085356160.1	WP_085356160.1		recombination regulator RecX	recX		CKV66_RS05675	450	149	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1216997	1218103	-					serC		CKV66_RS05680	1107		old_locus_tag=SAMEA4504057_01115
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1216997	1218103	-	WP_085363180.1	WP_085363180.1		phosphoserine transaminase	serC		CKV66_RS05680	1107	368	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1218414	1219184	-							CKV66_RS05685	771		old_locus_tag=SAMEA4504057_01116
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1218414	1219184	-	WP_085363281.1	WP_085363281.1		TatD family hydrolase			CKV66_RS05685	771	256	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1219294	1219812	+							CKV66_RS05690	519		old_locus_tag=SAMEA4504057_01117
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1219294	1219812	+	WP_085363181.1	WP_085363181.1		RDD family protein			CKV66_RS05690	519	172	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1219989	1221407	+							CKV66_RS05695	1419		old_locus_tag=SAMEA4504057_01118
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1219989	1221407	+	WP_197697465.1	WP_197697465.1		mechanosensitive ion channel			CKV66_RS05695	1419	472	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1221415	1221864	+					nudB		CKV66_RS05700	450		old_locus_tag=SAMEA4504057_01119
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1221415	1221864	+	WP_085363182.1	WP_085363182.1		dihydroneopterin triphosphate diphosphatase	nudB		CKV66_RS05700	450	149	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1221951	1222454	+					hscB		CKV66_RS05705	504		old_locus_tag=SAMEA4504057_01120
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1221951	1222454	+	WP_085363183.1	WP_085363183.1		Fe-S protein assembly co-chaperone HscB	hscB		CKV66_RS05705	504	167	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1222596	1223270	+							CKV66_RS05710	675		old_locus_tag=SAMEA4504057_01121
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1222596	1223270	+	WP_085363184.1	WP_085363184.1		hypothetical protein			CKV66_RS05710	675	224	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1223427	1224380	+							CKV66_RS05715	954		old_locus_tag=SAMEA4504057_01122
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1223427	1224380	+	WP_085363185.1	WP_085363185.1		nucleoside hydrolase			CKV66_RS05715	954	317	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1224502	1224978	-					lysM		CKV66_RS05720	477		old_locus_tag=SAMEA4504057_01123
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1224502	1224978	-	WP_085363186.1	WP_085363186.1		peptidoglycan-binding protein LysM	lysM		CKV66_RS05720	477	158	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1225314	1227065	+							CKV66_RS05725	1752		old_locus_tag=SAMEA4504057_01124
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1225314	1227065	+	WP_085363187.1	WP_085363187.1		alkaline phosphatase D family protein			CKV66_RS05725	1752	583	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1227376	1229037	+							CKV66_RS05730	1662		old_locus_tag=SAMEA4504057_01125
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1227376	1229037	+	WP_085363188.1	WP_085363188.1		electron transfer flavoprotein-ubiquinone oxidoreductase			CKV66_RS05730	1662	553	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1229188	1229871	+							CKV66_RS05735	684		old_locus_tag=SAMEA4504057_01126
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1229188	1229871	+	WP_085363283.1	WP_085363283.1		pseudouridine synthase			CKV66_RS05735	684	227	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1230279	1230650	-							CKV66_RS05740	372		old_locus_tag=SAMEA4504057_01127
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1230279	1230650	-	WP_085363189.1	WP_085363189.1		MTH938/NDUFAF3 family protein			CKV66_RS05740	372	123	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1230792	1232108	+							CKV66_RS05745	1317		old_locus_tag=SAMEA4504057_01128
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1230792	1232108	+	WP_085363190.1	WP_085363190.1		homoserine dehydrogenase			CKV66_RS05745	1317	438	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1232092	1232520	+							CKV66_RS05750	429		old_locus_tag=SAMEA4504057_01129
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1232092	1232520	+	WP_085363191.1	WP_085363191.1		hypothetical protein			CKV66_RS05750	429	142	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1232648	1233331	-					rpe		CKV66_RS05755	684		old_locus_tag=SAMEA4504057_01130
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1232648	1233331	-	WP_085363192.1	WP_085363192.1		ribulose-phosphate 3-epimerase	rpe		CKV66_RS05755	684	227	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1233529	1233966	+							CKV66_RS05760	438		old_locus_tag=SAMEA4504057_01131
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1233529	1233966	+	WP_085363193.1	WP_085363193.1		hypothetical protein			CKV66_RS05760	438	145	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1234080	1235033	-							CKV66_RS05765	954		old_locus_tag=SAMEA4504057_01132
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1234080	1235033	-	WP_085363194.1	WP_085363194.1		bile acid:sodium symporter family protein			CKV66_RS05765	954	317	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1235297	1236547	+							CKV66_RS05770	1251		old_locus_tag=SAMEA4504057_01133
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1235297	1236547	+	WP_085363195.1	WP_085363195.1		lipoprotein-releasing ABC transporter permease subunit			CKV66_RS05770	1251	416	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1236540	1237229	+					lolD		CKV66_RS05775	690		old_locus_tag=SAMEA4504057_01134
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1236540	1237229	+	WP_085363196.1	WP_085363196.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD		CKV66_RS05775	690	229	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1237404	1238405	-							CKV66_RS05780	1002		old_locus_tag=SAMEA4504057_01135
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1237404	1238405	-	WP_085363197.1	WP_085363197.1		efflux RND transporter periplasmic adaptor subunit			CKV66_RS05780	1002	333	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1238459	1239940	-							CKV66_RS05785	1482		old_locus_tag=SAMEA4504057_01136
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1238459	1239940	-	WP_085363198.1	WP_085363198.1		TolC family protein			CKV66_RS05785	1482	493	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1240250	1241062	-					dapB		CKV66_RS05790	813		old_locus_tag=SAMEA4504057_01137
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1240250	1241062	-	WP_085363199.1	WP_085363199.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		CKV66_RS05790	813	270	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1241083	1241514	-							CKV66_RS05795	432		old_locus_tag=SAMEA4504057_01138
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1241083	1241514	-	WP_085363200.1	WP_085363200.1		outer membrane protein assembly factor BamE			CKV66_RS05795	432	143	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1241669	1242106	+					fur		CKV66_RS05800	438		old_locus_tag=SAMEA4504057_01139
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1241669	1242106	+	WP_085363201.1	WP_085363201.1		ferric iron uptake transcriptional regulator	fur		CKV66_RS05800	438	145	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1242188	1242916	+					aat		CKV66_RS05805	729		old_locus_tag=SAMEA4504057_01140
CDS	with_protein	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1242188	1242916	+	WP_085363202.1	WP_085363202.1		leucyl/phenylalanyl-tRNA--protein transferase	aat		CKV66_RS05805	729	242	
gene	protein_coding	GCF_900187305.1	Primary Assembly	chromosome	1	NZ_LT906434.1	1243241	1244059	+					dapD		CKV66_RS05810	819		old_locus_tag=SAMEA4504057_01141
